GRP,Image_Name,EN-Loading-ms,EN-preproc-ms,EN-proc-ms,EN-postproc-ms,Edge Exec time (ms),SER-Loading-ms,SER-preproc-ms,SER-proc-ms,SER-postproc-ms,Server exec time (ms),size (KB),ceil size (kb)
100,12_subject12.wink,8.811917,0.742675,47.643095,0.00925900008,57.206946,1.448200001,0.07110000115,11.3568,0.002200000381,12.8783,48.9140625,49
100,13_subject13.centerlight.gif,5.795648,0.5009070001,29.580791,0.00546199999,35.882808,1.771899999,0.07199999891,9.3485,0.002400000085,11.1948,20.54199219,21
100,13_subject13.glasses.gif,6.028579,0.506517,29.616808,0.006572999951,36.158477,2.315399999,0.123400001,12.5608,0.004199999239,15.0038,24.16894531,25
100,13_subject13.happy,6.392454,0.528016,30.00435,0.006091999921,36.930912,1.594000001,0.1154000001,13.7585,0.006199999916,15.4741,24.25097656,25
100,13_subject13.leftlight.gif,6.585413,0.488148,30.425996,0.006018000022,37.505575,1.941,0.08709999929,10.8259,0.002599999789,12.8566,33.5625,34
100,13_subject13.noglasses.gif,5.9574,0.489962,29.567603,0.00542500004,36.02039,1.973,0.07740000001,10.5444,0.002900000254,12.5977,23.20507813,24
100,13_subject13.normal,6.311976,0.508702,30.155915,0.007258999972,36.983852,1.268099999,0.08909999997,10.8947,0.003999999535,12.2559,23.93945313,24
100,13_subject13.rightlight.gif,7.265998,0.4867959999,31.424898,0.005981999948,39.183674,2.133400001,0.08139999954,11.9073,0.00270000055,14.1248,46.60253906,47
100,13_subject13.sad,6.039858,0.4877959999,37.650186,0.02092499994,44.198765,1.169500001,0.0788999987,9.5344,0.005699999747,10.7885,24.18652344,25
100,13_subject13.sleepy,5.981417,0.4992769999,29.737352,0.007109999956,36.225156,1.1584,0.0770000006,12.0412,0.004699999408,13.2813,23.73828125,24
100,13_subject13.surprised.gif,6.176909,0.486296,29.647171,0.006054999972,36.316431,1.727199999,0.0725000009,9.481700001,0.002799999493,11.2842,24.4140625,25
100,13_subject13.wink,6.084132,0.5004990001,29.667227,0.007073000006,36.258931,1.104499999,0.07040000128,9.4567,0.002500000846,10.6341,23.52636719,24
100,14_subject14.centerlight.gif,6.144299,0.4906290001,29.698384,0.007258999972,36.340571,1.839799999,0.07670000014,9.845500001,0.002400000085,11.7644,25.50390625,26
100,14_subject14.glasses.gif,6.412325,0.489,30.351766,0.006721999966,37.259813,1.900199999,0.07609999921,10.392,0.002799999493,12.3711,29.93945313,30
100,14_subject14.happy,6.245442,0.49887,29.786359,0.006574000054,36.537245,1.1299,0.07150000056,9.9648,0.002400000085,11.1686,27.07617188,28
100,14_subject14.leftlight.gif,7.111039,0.4882219999,31.65683,0.006740999993,39.262832,1.966100001,0.07460000052,10.9203,0.002900000254,12.9639,43.97167969,44
100,14_subject14.noglasses.gif,7.475931,0.499851,30.202731,0.00663000003,38.185143,1.7871,0.07339999866,10.3976,0.00209999962,12.2602,30.09765625,31
100,14_subject14.normal,6.595376,0.4920739999,30.167024,0.005907000059,37.260381,1.1414,0.06890000077,10.2521,0.002000000677,11.4644,30.09765625,31
100,14_subject14.rightlight.gif,6.781312,0.4874809999,30.860842,0.006963000033,38.136598,1.818799999,0.07080000069,11.3083,0.001800000973,13.1997,39.04101563,40
100,14_subject14.sad,6.281033,0.501851,30.062481,0.006130000088,36.851495,5.0429,0.2435000006,22.78,0.002999999197,28.0694,29.27246094,30
100,14_subject14.sleepy,6.378899,0.486518,30.195265,0.006980999956,37.067663,1.170700001,0.07550000009,11.0723,0.002500000846,12.321,30.53613281,31
100,14_subject14.surprised.gif,6.318382,0.4876839999,30.036623,0.006517999964,36.849207,1.725599999,0.0756999998,10.1115,0.002300001142,11.9151,28.140625,29
100,14_subject14.wink,6.276293,0.499259,30.113365,0.007425000035,36.896342,1.5504,0.1116999993,13.0569,0.002599999789,14.7216,30.02246094,31
100,15_subject15.centerlight.gif,6.925123,0.500444,30.836002,0.005795999982,38.267365,1.8841,0.07100000039,11.0753,0.00209999962,13.0325,37.80273438,38
100,15_subject15.glasses.gif,9.275326,0.8774659999,30.778161,0.00653699999,40.93749,5.1559,0.0717999992,10.8264,0.002199998562,16.0563,39.84863281,40
100,15_subject15.happy,6.607153,0.487518,30.226966,0.006018000022,37.327655,1.098500001,0.06960000064,10.0064,0.001899999916,11.1764,35.31640625,36
100,15_subject15.leftlight.gif,7.996338,0.4902219999,32.374357,0.006481000014,40.867398,2.011099999,0.06889999895,12.5817,0.002000000677,14.6637,59.2265625,60
100,15_subject15.noglasses.gif,6.709887,0.485592,30.43787,0.006907000056,37.640256,1.8327,0.07240000014,10.3862,0.002000000677,12.2933,38.73730469,39
100,15_subject15.normal,6.54017,0.539257,30.190118,0.006499999927,37.276045,1.189300001,0.06910000047,10.1866,0.002900000254,11.4479,34.09570313,35
100,15_subject15.rightlight.gif,7.298199,0.559441,31.124239,0.006778000056,38.988657,2.0224,0.07350000124,11.4784,0.00209999962,13.5764,46.52929688,47
100,15_subject15.sad,6.435694,0.4863879999,30.21999,0.006944999996,37.149017,1.175000001,0.09169999976,10.1027,0.001899999916,11.3713,35.15820313,36
100,15_subject15.sleepy,6.7657,0.486314,30.399894,0.006740999993,37.658649,1.249699999,0.07000000005,10.3527,0.002400000085,11.6748,38.50195313,39
100,15_subject15.surprised.gif,7.062321,0.509814,31.178411,0.005924999982,38.756471,8.404799999,0.3405999996,24.6822,0.004200001058,33.4318,39.26367188,40
100,15_subject15.wink,6.548135,0.4885550001,30.205716,0.006388000088,37.248794,1.333,0.07340000047,10.1737,0.002400000085,11.5825,34.37402344,35
100,2_subject02.centerlight.gif,6.268648,0.499,29.753355,0.005277000014,36.52628,7.9716,0.3334000012,29.7562,0.004099998478,38.0653,30.40722656,31
100,2_subject02.glasses.gif,7.114205,0.5017770001,30.689527,0.006019000011,38.311528,2.361699999,0.09359999967,14.5609,0.002800001312,17.019,44.17871094,45
100,2_subject02.happy,6.923196,0.492407,30.721114,0.005981000072,38.142698,1.1037,0.06869999925,10.5654,0.00209999962,11.7399,42.73925781,43
100,2_subject02.leftlight.gif,6.735868,0.496332,30.264662,0.006944000006,37.503806,1.7307,0.0768000009,10.0721,0.002300001142,11.8819,37.26464844,38
100,2_subject02.noglasses.gif,6.831289,0.4907589999,30.609604,0.006443999951,37.938096,8.4045,0.3476000002,31.0419,0.003499999366,39.7975,42.65722656,43
100,2_subject02.normal,6.988139,0.486482,30.577397,0.00555500003,38.057573,1.4653,0.1052999996,11.9671,0.001999998858,13.5397,42.65722656,43
100,2_subject02.rightlight.gif,7.858324,0.502258,31.755282,0.007185000072,40.123049,4.4218,0.1440999986,22.5044,0.003099999958,27.0734,61.44921875,62
100,2_subject02.sad,6.834458,0.4871469999,30.600094,0.006777999943,37.928477,1.0797,0.07109999933,10.5212,0.002200000381,11.6742,42.42089844,43
100,2_subject02.sleepy,6.774032,0.488463,30.578509,0.006796000093,37.8478,1.3915,0.06989999929,10.9632,0.002299999323,12.4269,42.49804688,43
100,2_subject02.surprised.gif,7.172852,0.488241,30.924784,0.006591999977,38.592469,1.854599999,0.06819999908,10.5645,0.001899999916,12.4892,44.38183594,45
100,2_subject02.wink,6.905139,0.503221,30.521463,0.007425000035,37.937248,1.0841,0.06610000128,10.4418,0.001999998858,11.594,42.0703125,43
100,3_subject03.centerlight.gif,6.195224,0.500055,29.586803,0.006259000088,36.288341,1.6335,0.06940000094,9.355799999,0.00209999962,11.0608,26.20410156,27
100,3_subject03.glasses.gif,6.123816,0.504147,29.56903,0.006555000027,36.203548,1.6519,0.06779999967,9.342900001,0.001999998858,11.0646,26.65234375,27
100,3_subject03.happy,6.151741,0.504128,29.544254,0.006740999993,36.206864,0.9912999994,0.06609999946,9.7011,0.002000000677,10.7605,27.375,28
100,3_subject03.leftlight.gif,6.671667,0.504276,30.409634,0.006370000051,37.591947,1.722899999,0.07019999975,10.1021,0.00209999962,11.8973,34.11328125,35
100,3_subject03.noglasses.gif,6.155022,0.499425,29.521234,0.005313999964,36.180995,1.834799999,0.07310000001,9.315899999,0.00209999962,11.2259,27.24121094,28
100,3_subject03.normal,5.995603,0.532091,29.50222,0.006018000022,36.035932,1.051900001,0.0702999987,9.2826,0.001899999916,10.4067,27.24121094,28
100,3_subject03.rightlight.gif,7.965138,0.495852,31.87748,0.006093000025,40.344563,2.3158,0.0887999995,13.9063,0.002799999493,16.3137,57.13085938,58
100,3_subject03.sad,5.977915,0.485518,29.600473,0.006999999982,36.070906,1.1196,0.0788999987,9.591399999,0.002599999789,10.7925,27.60351563,28
100,3_subject03.sleepy,7.150538,0.890096,29.863048,0.007035999943,37.910718,1.264099999,0.07809999988,9.629100001,0.002999999197,10.9743,26.81835938,27
100,3_subject03.surprised.gif,6.05295,0.510535,29.541149,0.006926000083,36.11156,1.838,0.07980000009,9.4353,0.002800001312,11.3559,27.58203125,28
100,3_subject03.wink,6.203613,0.4875549999,29.590956,0.006056000075,36.28818,1.182599999,0.07410000035,9.402099999,0.002900000254,10.6617,26.93359375,27
100,4_subject04.centerlight.gif,6.055226,0.4883700001,29.788244,0.006592000091,36.338432,1.7312,0.07879999976,9.5325,0.002599999789,11.3451,27.6171875,28
100,4_subject04.glasses.gif,6.705296,0.502184,30.599593,0.00688800003,37.813961,1.7797,0.07219999861,10.2767,0.004499999704,12.1331,37.83203125,38
100,4_subject04.happy,6.699648,0.488167,30.312382,0.006185000075,37.506382,1.256199999,0.07150000056,10.1872,0.002400000085,11.5173,36.67578125,37
100,4_subject04.leftlight.gif,6.724126,0.486092,31.011529,0.007091999919,38.228839,1.8624,0.07489999916,10.1134,0.002299999323,12.053,40.22167969,41
100,4_subject04.noglasses.gif,6.660018,0.487295,30.508571,0.006851999956,37.662736,1.8817,0.07790000018,10.164,0.002400000085,12.126,36.47558594,37
100,4_subject04.normal,6.713574,0.50024,30.393049,0.006703000054,37.613566,1.164500001,0.08200000048,10.296,0.002400000085,11.5449,36.25585938,37
100,4_subject04.rightlight.gif,8.130609,0.4885549999,32.351352,0.00688800003,40.977404,2.0233,0.07630000073,12.5812,0.00270000055,14.6835,65.68066406,66
100,4_subject04.sad,6.607505,0.489185,30.368165,0.005926000085,37.470781,1.4276,0.07510000069,10.1702,0.002200000381,11.6751,36.25585938,37
100,4_subject04.sleepy,6.741814,0.498666,30.359217,0.005554999916,37.605252,1.1466,0.07409999853,10.1852,0.002300001142,11.4082,37.08203125,38
100,4_subject04.surprised.gif,6.59582,0.4995740001,30.430103,0.006758999916,37.532256,1.885400001,0.07200000073,10.2575,0.00209999962,12.217,37.08203125,38
100,4_subject04.wink,6.736537,0.5003700001,30.364906,0.006111000062,37.607924,1.130999999,0.07170000026,10.1124,0.002499999027,11.3176,36.13476563,37
100,5_subject05.centerlight.gif,6.29533,0.500925,29.970821,0.006833000043,36.773909,1.785100001,0.06979999853,9.6233,0.001999998858,11.4802,29.75097656,30
100,5_subject05.glasses.gif,6.371347,0.486259,30.323719,0.005223000016,37.186548,1.724199999,0.07310000001,10.0978,0.002400000085,11.8975,34.86425781,35
100,5_subject05.happy,6.472896,0.497443,30.316634,0.006740000003,37.293713,1.2412,0.07609999921,10.0972,0.002899998435,11.4174,35.2109375,36
100,5_subject05.leftlight.gif,6.734388,0.48713,30.489212,0.006721999966,37.717452,1.822300001,0.07279999954,10.2837,0.002599999789,12.1814,39.359375,40
100,5_subject05.noglasses.gif,6.350681,0.532443,30.328237,0.006037000048,37.217398,1.863,0.07899999946,10.1111,0.00209999962,12.0552,34.81347656,35
100,5_subject05.normal,6.565282,0.501314,30.25177,0.006833000043,37.325199,1.181399999,0.06780000149,10.0511,0.002200000381,11.3025,34.59667969,35
100,5_subject05.rightlight.gif,8.105945,0.499666,32.598624,0.006426000027,41.210661,2.100899999,0.0713999998,12.5249,0.002000000677,14.6992,67.68164063,68
100,5_subject05.sad,6.925157,0.502055,31.135717,0.01757300004,38.580502,1.0903,0.07080000069,10.3509,0.002400000085,11.5144,34.45117188,35
100,5_subject05.sleepy,6.390865,0.5336090001,30.307796,0.006203000112,37.238473,1.1328,0.06859999849,10.0535,0.002299999323,11.2572,34.60546875,35
100,5_subject05.surprised.gif,6.513897,0.500611,30.381424,0.005980999958,37.401913,1.674899999,0.06890000077,10.0075,0.00209999962,11.7534,35.03515625,36
100,5_subject05.wink,6.522764,0.505555,30.394128,0.006647999953,37.429095,1.1304,0.06720000056,10.0956,0.00209999962,11.2953,35.37890625,36
100,6_subject06.centerlight.gif,6.40175,0.507128,29.677674,0.006222000025,36.592774,1.684899999,0.06949999988,9.7167,0.00209999962,11.4732,34.68554688,35
100,6_subject06.glasses.gif,7.237944,0.49911,30.917903,0.005203000001,38.66016,1.852099998,0.07109999933,11.4957,0.002299999323,13.4212,46.96679688,47
100,6_subject06.happy,7.267625,0.496943,31.001482,0.006554999914,38.772605,1.337900001,0.06989999929,11.4311,0.002199998562,12.8411,51.05273438,52
100,6_subject06.leftlight.gif,7.16487,0.5085920001,30.668161,0.006925999969,38.348549,1.934099999,0.07369999912,10.747,0.002599999789,12.7574,46.11425781,47
100,6_subject06.noglasses.gif,32.208108,0.738026,38.740335,0.004944000011,71.691413,2.0155,0.07990000086,11.6079,0.002200000381,13.7055,50.65234375,51
100,6_subject06.normal,7.432619,0.488333,31.566815,0.009036999927,39.496804,4.7337,0.2373000007,23.84,0.003099999958,28.8141,50.65234375,51
100,6_subject06.rightlight.gif,6.786179,0.5051840001,30.043679,0.006517999964,37.34156,1.901,0.07770000047,10.7586,0.001899999916,12.7392,37.72949219,38
100,6_subject06.sad,7.34955,0.487277,30.993378,0.007759000027,38.837964,1.152700001,0.06880000001,11.5434,0.002200000381,12.7671,49.52050781,50
100,6_subject06.sleepy,7.387567,0.490519,30.887145,0.005778000059,38.771009,1.4145,0.07129999904,11.5288,0.001999998858,13.0166,48.1640625,49
100,6_subject06.surprised.gif,7.31894,0.489537,30.997267,0.005315000067,38.811059,1.843100001,0.0674999992,11.5702,0.001899999916,13.4827,47.44726563,48
100,6_subject06.wink,9.597462,0.485185,31.611573,0.02251799992,41.716738,1.317299999,0.07129999904,11.8478,0.002000000677,13.2384,48.1640625,49
100,7_subject07.centerlight.gif,6.294849,0.496685,29.900083,0.008722000075,36.700339,1.783600001,0.07430000005,9.636700001,0.002200000381,11.4968,28.07519531,29
100,7_subject07.glasses.gif,6.252405,0.488296,29.739545,0.006167000038,36.486413,1.740199999,0.08509999861,9.551699999,0.002199998562,11.3792,28.07324219,29
100,7_subject07.happy,6.058098,0.5025729999,29.611572,0.006704000043,36.178947,1.4469,0.07259999984,9.388099999,0.001899999916,10.9095,27.75585938,28
100,7_subject07.leftlight.gif,6.701259,0.4988510001,30.537818,0.006628999927,37.744557,1.7819,0.07080000069,10.3912,0.002000000677,12.2459,36.74121094,37
100,7_subject07.noglasses.gif,6.263461,0.492943,29.764941,0.006944000006,36.528289,1.593700001,0.06790000043,9.444399999,0.001899999916,11.1079,27.23046875,28
100,7_subject07.normal,7.3544,0.731268,39.470004,0.006443999951,47.562116,1.078399999,0.07129999904,9.8256,0.002400000085,10.9777,27.23046875,28
100,7_subject07.rightlight.gif,7.22544,0.506276,31.25852,0.007073999996,38.99731,1.8279,0.0756999998,11.5871,0.001899999916,13.4926,46.00292969,47
100,7_subject07.sad,6.172649,0.5452749999,30.058107,0.00675900003,36.78279,1.1405,0.06990000111,9.4582,0.002199998562,10.6708,26.796875,27
100,7_subject07.sleepy,6.023746,0.503832,29.650842,0.006962000043,36.185382,1.031599999,0.06910000047,9.468999999,0.002000000677,10.5717,27.10644531,28
100,7_subject07.surprised.gif,6.092522,0.492185,29.743953,0.006591999977,36.335252,1.7162,0.07449999976,9.5172,0.002599999789,11.3105,26.35058594,27
100,7_subject07.wink,6.118856,0.4957220001,29.799698,0.006574000054,36.42085,1.258,0.07390000064,9.474099999,0.002200000381,10.8082,25.98339844,26
100,8_subject08.centerlight.gif,6.22622,0.504184,29.83115,0.006703999929,36.568258,1.872499999,0.08049999997,9.570800001,0.002200000381,11.526,28.703125,29
100,8_subject08.glasses.gif,6.261107,0.538164,29.869648,0.006221999911,36.675141,1.749700001,0.07449999976,9.7781,0.002000000677,11.6043,29.13574219,30
100,8_subject08.happy,6.756776,0.504685,30.448844,0.006555000027,37.71686,1.160899999,0.06890000077,10.377,0.002200000381,11.609,38.47753906,39
100,8_subject08.leftlight.gif,9.413692,0.647642,30.876679,0.006333000101,40.944346,1.977800001,0.08139999954,10.576,0.00209999962,12.6373,43.40136719,44
100,8_subject08.noglasses.gif,6.65267,0.4868139999,30.517844,0.005518999956,37.662847,1.896899999,0.07430000005,10.3382,0.002000000677,12.3114,37.25585938,38
100,8_subject08.normal,6.284257,0.5345899999,29.888677,0.007130000085,36.714654,2.645,0.1800999999,17.8916,0.002499999027,20.7192,29.13574219,30
100,8_subject08.rightlight.gif,8.118054,0.512203,32.308646,0.006314999951,40.945218,2.206699999,0.07969999933,12.582,0.002499999027,14.8709,65.74707031,66
100,8_subject08.sad,6.640296,0.4866300001,30.560325,0.006944000006,37.694195,1.2257,0.07300000107,10.545,0.001800000973,11.8455,39.34765625,40
100,8_subject08.sleepy,6.691238,0.505518,30.435774,0.006277000011,37.638807,1.252399999,0.0725000009,10.3323,0.002400000085,11.6596,36.87304688,37
100,8_subject08.surprised.gif,7.269424,0.505795,30.470068,0.005834000035,38.251121,1.8122,0.07389999882,10.3738,0.002199998562,12.2621,37.92480469,38
100,8_subject08.wink,6.764534,0.509684,30.52774,0.007054999969,37.809013,1.1283,0.06849999954,10.5538,0.002699998731,11.7533,39.1953125,40
100,9_subject09.centerlight.gif,6.169187,0.499481,29.586448,0.00675900003,36.261875,2.138900001,0.07480000022,9.323300001,0.002200000381,11.5392,27.67578125,28
100,9_subject09.glasses.gif,6.533764,0.487444,30.140286,0.006684999903,37.168179,1.808800002,0.07809999988,10.0678,0.00270000055,11.9574,35.85546875,36
100,9_subject09.happy,6.726034,0.488241,30.820522,0.009314999943,38.044112,1.152700001,0.07079999887,10.0847,0.00209999962,11.3103,36.62011719,37
100,9_subject09.leftlight.gif,6.750907,0.50261,30.370998,0.005630000032,37.630145,1.825900001,0.07200000073,10.1871,0.002200000381,12.0872,38.45117188,39
100,9_subject09.noglasses.gif,6.587483,0.489777,30.255041,0.006314999951,37.338616,1.796500001,0.07430000005,10.131,0.002300001142,12.0041,36.828125,37
100,9_subject09.normal,6.64791,0.500537,30.231185,0.005740000006,37.385372,1.202199999,0.07010000081,10.127,0.001799999154,11.4011,36.828125,37
100,9_subject09.rightlight.gif,7.203296,0.5028320001,30.928399,0.006369999937,38.640897,1.819300001,0.07230000119,11.0442,0.002100001439,12.9379,47.35839844,48
100,9_subject09.sad,6.559673,0.502277,30.1186,0.00529700003,37.185847,1.164400001,0.07189999997,9.960400001,0.001899999916,11.1986,34.85253906,35
100,9_subject09.sleepy,6.521599,0.5033130001,30.101368,0.006574000054,37.132854,1.1918,0.07100000039,10.0631,0.002299999323,11.3282,36.02636719,37
100,9_subject09.surprised.gif,6.65578,0.488907,30.637092,0.006834000033,37.788613,1.831599999,0.08600000001,10.3165,0.002200000381,12.2363,36.94042969,37
100,9_subject09.wink,6.744126,0.5339239999,30.981105,0.006332999988,38.265488,1.136899999,0.07090000145,10.0759,0.001799999154,11.2855,35.89453125,36
200,0_0.png,0.917842,0.1291249999,6.561871,0.009184999954,7.618023,1.225399999,0.1675999993,5.224,0.008099999832,6.625099998,0.3056640625,1
200,0_1.png,2.872914,0.110626,6.180259,0.009018000014,9.172817,1.170000001,0.09680000039,1.5344,0.008600000001,2.809800001,0.3154296875,1
200,0_10.png,2.849523,0.111737,6.304398,0.008573999935,9.274232,1.1873,0.0927000001,1.5372,0.009800000043,2.827,0.30078125,1
200,0_100.png,2.84717,0.1106259999,6.035534,0.008054999967,9.001385,3.867899999,0.3178999996,6.099299999,0.0317999984,10.3169,0.306640625,1
200,0_101.png,0.844531,0.1098299999,6.076209,0.008721999961,7.039292,4.015500001,0.331199999,5.053700001,0.02370000038,9.424100001,0.2958984375,1
200,0_102.png,0.8481599999,0.110793,6.109152,0.008425000033,7.07653,2.322999999,0.2141999994,1.749900001,0.009699999282,4.296799999,0.326171875,1
200,0_103.png,2.871191,0.1099780001,5.936617,0.008462999972,8.926249,1.2919,0.09540000065,1.6246,0.009199999113,3.0211,0.291015625,1
200,0_104.png,2.867433,0.112275,6.21761,0.009739999996,9.207058,1.4486,0.1095999996,1.611199999,0.00910000017,3.178499999,0.2890625,1
200,0_105.png,2.894989,0.11396,5.833717,0.008630000025,8.851296,1.2613,0.1045999998,1.510399999,0.01100000009,2.887299999,0.3017578125,1
200,0_106.png,0.829382,0.111608,6.021423,0.008647999948,6.971061,1.2738,0.09419999878,1.474500001,0.008699998943,2.851199999,0.326171875,1
